,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,TransactionDuration,LoginAttempts
1561,TX001562,AC00015,250.01,2023-11-06 16:28:15,Debit,Kansas City,D000191,M057,88,1
1562,TX001563,AC00112,554.15,2023-04-18 17:17:37,Debit,Raleigh,D000087,M066,108,1
1563,TX001564,AC00057,598.66,2023-01-10 16:51:44,Credit,Charlotte,D000316,M032,222,1
1564,TX001565,AC00393,28.38,2023-05-18 16:24:16,Debit,Sacramento,D000700,M083,98,1
1565,TX001566,AC00233,16.8,2023-11-27 17:01:48,Debit,San Diego,D000426,M021,94,1
1566,TX001567,AC00466,896.79,2023-11-06 16:35:59,Debit,Dallas,D000582,M087,168,1
1567,TX001568,AC00453,159.0,2023-03-06 18:04:32,Debit,Las Vegas,D000545,M059,38,1
1568,TX001569,AC00203,56.31,2023-09-27 17:54:16,Credit,Houston,D000038,M042,195,1
1569,TX001570,AC00228,203.99,2023-01-20 16:34:35,Debit,Philadelphia,D000007,M073,215,1
1570,TX001571,AC00131,50.99,2023-10-31 16:45:07,Debit,Detroit,D000217,M003,76,1
1571,TX001572,AC00247,101.28,2023-08-23 18:19:06,Credit,Chicago,D000506,M023,75,1
1572,TX001573,AC00425,299.92,2023-10-09 18:41:21,Debit,Denver,D000197,M007,122,1
1573,TX001574,AC00123,77.54,2023-02-01 17:12:47,Debit,Phoenix,D000352,M095,73,1
1574,TX001575,AC00139,18.35,2023-09-18 16:40:59,Debit,Nashville,D000685,M035,78,1
1575,TX001576,AC00379,732.53,2023-05-22 16:54:00,Credit,San Jose,D000677,M066,116,1
1576,TX001577,AC00059,65.11,2023-09-07 16:47:49,Debit,Nashville,D000204,M026,150,1
1577,TX001578,AC00233,67.07,2023-06-05 16:24:41,Credit,Los Angeles,D000038,M048,56,1
1578,TX001579,AC00007,137.48,2023-11-27 17:34:33,Debit,Seattle,D000206,M058,47,1
1579,TX001580,AC00028,398.36,2023-06-27 16:52:00,Debit,Columbus,D000022,M006,56,1
1580,TX001581,AC00428,469.46,2023-11-08 18:24:56,Debit,New York,D000465,M068,149,1
1581,TX001582,AC00242,37.58,2023-04-17 18:22:37,Debit,Indianapolis,D000047,M051,182,1
1582,TX001583,AC00447,160.24,2023-08-08 17:06:41,Debit,Washington,D000378,M019,15,1
1583,TX001584,AC00081,315.39,2023-05-26 16:52:33,Credit,New York,D000066,M008,93,1
1584,TX001585,AC00358,434.17,2023-01-05 16:40:09,Debit,Atlanta,D000238,M010,148,5
1585,TX001586,AC00254,165.91,2023-03-15 17:40:16,Debit,Jacksonville,D000574,M084,84,1
1586,TX001587,AC00241,211.36,2023-09-14 17:08:40,Debit,San Francisco,D000039,M020,194,1
1587,TX001588,AC00140,241.45,2023-07-24 16:02:33,Debit,Portland,D000435,M026,158,1
1588,TX001589,AC00132,23.24,2023-04-13 16:41:41,Debit,Indianapolis,D000569,M054,129,1
1589,TX001590,AC00035,70.88,2023-12-04 16:18:39,Credit,Omaha,D000315,M087,176,1
1590,TX001591,AC00172,1143.67,2023-10-30 16:18:48,Debit,Atlanta,D000056,M048,111,1
1591,TX001592,AC00016,314.52,2023-03-20 17:21:43,Debit,Memphis,D000361,M057,229,1
1592,TX001593,AC00382,181.81,2023-05-29 16:09:59,Credit,Austin,D000409,M026,122,1
1593,TX001594,AC00413,854.64,2023-11-07 18:57:13,Debit,Fort Worth,D000445,M038,118,1
1594,TX001595,AC00297,261.19,2023-01-12 17:12:22,Debit,Oklahoma City,D000608,M078,52,1
1595,TX001596,AC00207,220.68,2023-10-09 18:23:25,Credit,Raleigh,D000311,M050,217,1
1596,TX001597,AC00411,11.86,2023-09-05 16:43:36,Debit,Sacramento,D000165,M054,129,1
1597,TX001598,AC00105,122.65,2023-08-17 16:26:57,Debit,Columbus,D000253,M039,41,1
1598,TX001599,AC00002,395.16,2023-07-24 16:14:05,Debit,Milwaukee,D000269,M059,17,1
1599,TX001600,AC00410,704.69,2023-07-18 17:22:49,Debit,Las Vegas,D000451,M089,150,1
1600,TX001601,AC00492,369.89,2023-10-18 16:44:36,Debit,San Antonio,D000042,M083,69,1
1601,TX001602,AC00095,10.92,2023-10-20 17:48:44,Debit,Jacksonville,D000383,M090,268,1
1602,TX001603,AC00058,199.14,2023-08-02 17:32:29,Debit,Seattle,D000073,M005,36,1
1603,TX001604,AC00405,109.43,2023-01-11 18:07:25,Debit,Denver,D000670,M054,140,1
1604,TX001605,AC00258,304.15,2023-11-28 16:09:34,Debit,Atlanta,D000012,M010,40,1
1605,TX001606,AC00257,620.54,2023-03-27 16:26:46,Credit,Omaha,D000078,M009,98,1
1606,TX001607,AC00317,757.79,2023-01-02 16:30:09,Debit,Charlotte,D000032,M034,117,1
1607,TX001608,AC00409,122.81,2023-10-24 16:12:19,Debit,San Jose,D000419,M010,12,1
1608,TX001609,AC00337,96.25,2023-07-27 16:01:41,Debit,Houston,D000359,M040,171,1
1609,TX001610,AC00273,1431.33,2023-01-17 17:50:51,Debit,Charlotte,D000434,M075,49,1
1610,TX001611,AC00056,142.55,2023-05-16 16:45:46,Debit,Kansas City,D000091,M071,97,1
1611,TX001612,AC00259,35.94,2023-05-08 16:22:52,Credit,Fresno,D000187,M050,141,1
1612,TX001613,AC00102,24.86,2023-02-13 16:53:36,Debit,Jacksonville,D000340,M007,292,1
1613,TX001614,AC00165,103.08,2023-11-14 16:09:22,Debit,San Francisco,D000687,M009,109,1
1614,TX001615,AC00455,116.27,2023-11-28 18:04:26,Debit,Portland,D000351,M011,94,1
1615,TX001616,AC00030,363.84,2023-10-19 17:41:40,Debit,Columbus,D000069,M048,118,3
1616,TX001617,AC00114,34.74,2023-04-28 16:03:41,Credit,Portland,D000142,M075,72,1
1617,TX001618,AC00331,64.01,2023-10-30 18:14:15,Credit,Philadelphia,D000051,M061,240,1
1618,TX001619,AC00305,108.75,2023-10-17 16:09:20,Debit,Houston,D000081,M097,23,4
1619,TX001620,AC00015,50.9,2023-04-24 16:14:34,Credit,Jacksonville,D000549,M089,150,1
1620,TX001621,AC00270,206.84,2023-09-13 18:47:47,Debit,Philadelphia,D000129,M010,154,1
1621,TX001622,AC00063,37.4,2023-08-01 17:54:56,Debit,Raleigh,D000348,M012,84,1
1622,TX001623,AC00087,154.21,2023-01-02 16:01:26,Debit,Miami,D000549,M083,75,1
1623,TX001624,AC00130,199.37,2023-06-29 17:39:21,Debit,Chicago,D000413,M083,79,1
1624,TX001625,AC00324,410.49,2023-07-25 16:47:16,Credit,Atlanta,D000364,M071,134,1
1625,TX001626,AC00220,1360.01,2023-09-25 16:51:23,Credit,Phoenix,D000582,M096,218,1
1626,TX001627,AC00257,18.23,2023-03-22 17:31:23,Debit,Nashville,D000187,M064,28,1
1627,TX001628,AC00141,398.7,2023-08-28 16:02:11,Debit,Albuquerque,D000426,M006,276,1
1628,TX001629,AC00422,122.14,2023-02-20 16:20:28,Debit,Omaha,D000381,M071,155,1
1629,TX001630,AC00334,378.2,2023-01-09 17:12:40,Debit,Mesa,D000588,M008,167,1
1630,TX001631,AC00175,124.74,2023-11-27 16:33:20,Debit,Los Angeles,D000302,M038,33,1
1631,TX001632,AC00380,17.1,2023-12-25 16:56:06,Debit,Albuquerque,D000415,M019,101,1
1632,TX001633,AC00118,287.05,2023-04-14 16:00:51,Debit,Milwaukee,D000356,M058,212,1
1633,TX001634,AC00196,874.72,2023-03-03 16:21:27,Debit,San Francisco,D000101,M085,173,1
1634,TX001635,AC00358,1762.28,2023-10-06 16:05:34,Debit,Memphis,D000008,M066,150,1
1635,TX001636,AC00465,40.12,2023-04-19 17:03:11,Credit,Dallas,D000203,M016,269,1
1636,TX001637,AC00126,125.0,2023-06-05 16:19:55,Credit,Indianapolis,D000617,M046,177,1
1637,TX001638,AC00041,348.44,2023-11-06 17:58:34,Debit,Baltimore,D000668,M034,147,1
1638,TX001639,AC00403,128.4,2023-03-20 17:17:27,Debit,Tucson,D000514,M065,31,1
1639,TX001640,AC00155,320.93,2023-06-22 16:05:35,Debit,Atlanta,D000268,M026,178,1
1640,TX001641,AC00261,1.41,2023-06-07 17:02:33,Debit,Sacramento,D000344,M084,278,1
1641,TX001642,AC00480,50.52,2023-04-06 16:03:23,Debit,Los Angeles,D000619,M065,293,1
1642,TX001643,AC00291,383.95,2023-09-20 17:57:15,Credit,San Diego,D000504,M068,143,1
1643,TX001644,AC00154,12.94,2023-08-28 17:08:41,Debit,Fresno,D000364,M098,158,1
1644,TX001645,AC00106,329.75,2023-12-25 17:31:53,Debit,Sacramento,D000369,M064,211,1
1645,TX001646,AC00378,981.76,2023-09-25 16:23:57,Debit,Milwaukee,D000625,M040,234,1
1646,TX001647,AC00303,40.79,2023-11-17 16:40:09,Debit,Milwaukee,D000405,M061,80,1
1647,TX001648,AC00004,99.25,2023-06-26 16:53:58,Credit,Phoenix,D000524,M048,93,1
1648,TX001649,AC00157,150.6,2023-04-17 17:43:23,Debit,Miami,D000339,M080,59,1
1649,TX001650,AC00434,29.5,2023-07-20 18:26:11,Debit,San Antonio,D000451,M008,129,1
1650,TX001651,AC00438,54.34,2023-12-25 18:03:33,Debit,Albuquerque,D000582,M035,46,1
1651,TX001652,AC00279,18.25,2023-08-16 16:41:21,Debit,Kansas City,D000179,M076,18,1
1652,TX001653,AC00458,633.87,2023-12-08 16:06:14,Debit,Kansas City,D000594,M067,175,1
1653,TX001654,AC00166,81.15,2023-02-17 16:28:12,Debit,Miami,D000311,M059,114,1
1654,TX001655,AC00129,83.95,2023-06-14 16:16:25,Debit,New York,D000288,M015,170,1
1655,TX001656,AC00292,410.4,2023-05-19 16:00:10,Credit,Virginia Beach,D000534,M021,78,1
1656,TX001657,AC00185,172.68,2023-02-20 16:07:41,Debit,Baltimore,D000371,M031,17,1
1657,TX001658,AC00498,139.88,2023-01-23 16:05:26,Debit,Colorado Springs,D000535,M024,162,1
1658,TX001659,AC00171,165.55,2023-10-02 18:21:39,Debit,Dallas,D000639,M061,115,1
1659,TX001660,AC00456,53.79,2023-12-05 16:01:44,Credit,Philadelphia,D000199,M072,137,3
1660,TX001661,AC00459,285.69,2023-12-06 18:15:42,Debit,Miami,D000132,M064,35,1
1661,TX001662,AC00090,532.4,2023-08-24 16:46:58,Debit,Jacksonville,D000096,M027,149,1
1662,TX001663,AC00289,293.85,2023-08-10 16:23:08,Debit,Charlotte,D000460,M011,144,1
1663,TX001664,AC00063,27.94,2023-11-03 18:44:38,Debit,Atlanta,D000003,M093,120,1
1664,TX001665,AC00394,270.36,2023-03-03 16:57:11,Debit,Oklahoma City,D000037,M044,37,1
1665,TX001666,AC00241,112.66,2023-09-18 16:28:56,Debit,Philadelphia,D000602,M049,176,3
1666,TX001667,AC00296,506.03,2023-07-12 16:14:08,Debit,Detroit,D000669,M100,21,1
1667,TX001668,AC00495,206.95,2023-08-03 16:19:27,Debit,Seattle,D000603,M084,31,1
1668,TX001669,AC00368,350.96,2023-06-08 16:26:48,Debit,Tucson,D000458,M046,167,1
1669,TX001670,AC00017,261.63,2023-05-29 18:27:43,Debit,Chicago,D000622,M018,150,1
1670,TX001671,AC00458,46.12,2023-06-05 17:28:06,Debit,Fresno,D000527,M088,30,1
1671,TX001672,AC00335,27.25,2023-03-20 16:02:51,Credit,Kansas City,D000335,M082,92,1
1672,TX001673,AC00344,1353.93,2023-11-15 17:32:11,Debit,El Paso,D000681,M073,171,1
1673,TX001674,AC00002,331.66,2023-09-11 17:52:59,Debit,Las Vegas,D000041,M040,145,1
1674,TX001675,AC00285,667.95,2023-07-27 17:51:27,Credit,Oklahoma City,D000250,M027,253,1
1675,TX001676,AC00091,49.84,2023-10-13 16:05:10,Debit,Chicago,D000290,M095,146,1
1676,TX001677,AC00399,556.04,2023-07-10 16:41:50,Debit,Denver,D000190,M022,27,1
1677,TX001678,AC00133,88.06,2023-10-27 17:53:06,Credit,Raleigh,D000515,M016,288,1
1678,TX001679,AC00322,745.95,2023-12-15 16:38:43,Debit,Memphis,D000688,M028,127,1
1679,TX001680,AC00247,67.25,2023-07-03 16:38:45,Debit,Miami,D000413,M013,157,1
1680,TX001681,AC00332,93.63,2023-08-21 18:11:41,Debit,New York,D000532,M096,141,1
1681,TX001682,AC00230,74.11,2023-07-18 16:05:40,Debit,San Jose,D000547,M011,49,1
1682,TX001683,AC00019,41.13,2023-03-27 17:53:15,Credit,Philadelphia,D000655,M030,58,1
1683,TX001684,AC00446,192.02,2023-12-19 16:11:38,Credit,Indianapolis,D000413,M025,154,1
1684,TX001685,AC00219,291.27,2023-06-19 17:58:54,Debit,Detroit,D000119,M097,121,1
1685,TX001686,AC00050,296.46,2023-11-09 16:11:59,Debit,Dallas,D000287,M046,136,1
1686,TX001687,AC00449,341.84,2023-06-23 16:10:12,Credit,El Paso,D000547,M026,89,1
1687,TX001688,AC00426,98.41,2023-06-12 17:09:42,Debit,Sacramento,D000187,M052,48,1
1688,TX001689,AC00354,109.28,2023-06-09 16:20:12,Debit,San Diego,D000047,M082,112,4
1689,TX001690,AC00313,27.51,2023-09-20 18:16:03,Credit,Columbus,D000250,M057,103,1
1690,TX001691,AC00442,12.18,2023-04-20 18:50:39,Debit,New York,D000326,M088,77,1
1691,TX001692,AC00318,207.71,2023-11-16 17:48:55,Credit,Kansas City,D000377,M066,63,1
1692,TX001693,AC00232,25.77,2023-07-17 17:15:21,Credit,San Diego,D000026,M078,277,1
1693,TX001694,AC00424,127.57,2023-02-27 17:17:05,Debit,Nashville,D000406,M049,75,1
1694,TX001695,AC00393,392.05,2023-06-19 16:32:01,Debit,Denver,D000411,M099,172,1
1695,TX001696,AC00175,521.01,2023-10-13 17:54:57,Credit,Seattle,D000205,M041,73,1
1696,TX001697,AC00108,849.76,2023-08-16 16:28:30,Debit,Seattle,D000690,M023,269,1
1697,TX001698,AC00067,172.5,2023-11-14 16:23:09,Debit,Columbus,D000635,M065,31,1
1698,TX001699,AC00356,265.44,2023-01-17 16:41:18,Debit,San Antonio,D000341,M090,169,1
1699,TX001700,AC00244,152.34,2023-10-12 17:10:20,Debit,Omaha,D000128,M044,115,1
1700,TX001701,AC00244,21.13,2023-04-25 16:11:22,Debit,Dallas,D000549,M090,153,1
1701,TX001702,AC00411,111.55,2023-12-28 16:27:12,Debit,Denver,D000632,M039,101,1
1702,TX001703,AC00294,321.82,2023-07-14 16:20:55,Credit,Raleigh,D000518,M049,43,1
1703,TX001704,AC00205,1294.81,2023-12-11 16:53:08,Credit,Washington,D000489,M026,279,1
1704,TX001705,AC00155,148.77,2023-03-30 18:20:58,Debit,San Jose,D000179,M083,175,1
1705,TX001706,AC00305,14.08,2023-02-06 18:18:26,Debit,Dallas,D000447,M059,154,1
1706,TX001707,AC00048,1283.97,2023-08-09 17:32:04,Debit,Colorado Springs,D000340,M030,121,1
1707,TX001708,AC00366,566.33,2023-08-07 16:39:52,Credit,Charlotte,D000603,M065,66,1
1708,TX001709,AC00185,206.51,2023-12-18 17:09:29,Debit,Indianapolis,D000354,M046,275,1
1709,TX001710,AC00215,180.94,2023-07-24 16:41:18,Debit,Raleigh,D000456,M028,57,1
1710,TX001711,AC00283,77.9,2023-12-25 17:42:00,Debit,Washington,D000616,M071,128,1
1711,TX001712,AC00197,318.92,2023-05-19 18:54:32,Credit,Washington,D000264,M037,60,1
1712,TX001713,AC00390,583.3,2023-02-03 16:30:45,Credit,Nashville,D000330,M094,142,1
1713,TX001714,AC00320,100.68,2023-01-12 16:44:29,Debit,Memphis,D000484,M022,139,1
1714,TX001715,AC00020,589.64,2023-09-21 16:05:38,Debit,Charlotte,D000443,M050,210,1
1715,TX001716,AC00500,225.93,2023-03-13 17:57:47,Credit,Omaha,D000142,M097,199,1
1716,TX001717,AC00289,651.55,2023-03-10 17:34:34,Debit,Phoenix,D000344,M043,82,1
1717,TX001718,AC00121,80.97,2023-01-09 17:27:58,Debit,Seattle,D000255,M026,157,1
1718,TX001719,AC00023,191.89,2023-06-27 16:37:04,Debit,San Antonio,D000004,M041,14,1
1719,TX001720,AC00490,304.75,2023-02-27 16:07:57,Credit,Austin,D000499,M096,125,1
1720,TX001721,AC00197,201.53,2023-11-06 16:31:43,Debit,Tucson,D000645,M007,287,1
1721,TX001722,AC00494,8.45,2023-02-10 17:45:34,Debit,Philadelphia,D000194,M022,141,1
1722,TX001723,AC00193,435.98,2023-10-12 16:29:09,Debit,Mesa,D000282,M099,105,1
1723,TX001724,AC00451,743.24,2023-07-07 17:31:07,Credit,Indianapolis,D000256,M084,109,1
1724,TX001725,AC00261,16.27,2023-02-13 17:58:45,Debit,Atlanta,D000697,M038,44,1
1725,TX001726,AC00246,290.86,2023-06-05 17:45:07,Debit,Louisville,D000621,M068,36,1
1726,TX001727,AC00120,85.73,2023-03-01 16:09:58,Debit,Virginia Beach,D000072,M100,266,1
1727,TX001728,AC00189,555.71,2023-01-23 17:35:42,Credit,Boston,D000343,M018,73,1
1728,TX001729,AC00499,40.03,2023-01-09 17:17:53,Debit,Omaha,D000210,M086,200,1
1729,TX001730,AC00287,73.01,2023-10-18 18:26:25,Credit,Milwaukee,D000670,M028,62,1
1730,TX001731,AC00087,346.12,2023-12-29 17:55:30,Debit,San Francisco,D000150,M067,12,1
1731,TX001732,AC00333,1.93,2023-10-19 18:06:08,Debit,Chicago,D000297,M030,175,5
1732,TX001733,AC00423,252.93,2023-02-06 16:05:08,Debit,Portland,D000616,M001,222,1
1733,TX001734,AC00108,238.54,2023-04-07 16:04:01,Debit,Indianapolis,D000428,M006,12,4
1734,TX001735,AC00099,1011.22,2023-08-21 18:51:11,Debit,Tucson,D000037,M074,129,1
1735,TX001736,AC00387,58.7,2023-03-03 16:00:01,Debit,New York,D000633,M041,141,1
1736,TX001737,AC00010,7.56,2023-02-06 16:38:45,Debit,Milwaukee,D000358,M070,145,1
1737,TX001738,AC00087,540.4,2023-02-22 16:42:17,Debit,Houston,D000414,M061,272,1
1738,TX001739,AC00294,264.14,2023-07-28 17:36:30,Debit,Baltimore,D000050,M066,125,1
1739,TX001740,AC00408,248.15,2023-06-15 16:41:00,Debit,Milwaukee,D000043,M018,202,1
1740,TX001741,AC00495,24.34,2023-11-29 17:15:02,Debit,Raleigh,D000108,M051,110,1
1741,TX001742,AC00304,428.61,2023-01-09 16:12:00,Debit,Fort Worth,D000560,M052,62,1
1742,TX001743,AC00053,117.66,2023-08-03 18:19:53,Credit,Memphis,D000047,M014,126,1
1743,TX001744,AC00432,165.8,2023-05-04 17:46:15,Debit,Nashville,D000409,M063,287,1
1744,TX001745,AC00200,289.18,2023-08-29 16:17:55,Debit,Baltimore,D000110,M067,64,1
1745,TX001746,AC00438,125.39,2023-07-31 16:52:24,Debit,Los Angeles,D000149,M036,140,1
1746,TX001747,AC00151,305.18,2023-06-05 17:48:33,Debit,Chicago,D000699,M065,216,1
1747,TX001748,AC00305,506.9,2023-11-01 17:44:46,Credit,Houston,D000337,M038,56,1
1748,TX001749,AC00142,504.12,2023-04-14 17:35:50,Credit,Baltimore,D000248,M008,101,1
1749,TX001750,AC00356,42.09,2023-01-20 18:31:25,Debit,Denver,D000332,M046,118,1
1750,TX001751,AC00155,607.28,2023-01-23 16:47:11,Debit,Baltimore,D000376,M098,84,1
1751,TX001752,AC00265,91.9,2023-05-15 16:19:03,Debit,Chicago,D000245,M036,125,1
1752,TX001753,AC00122,303.43,2023-06-06 17:32:57,Debit,Virginia Beach,D000166,M029,30,1
1753,TX001754,AC00426,668.78,2023-10-23 17:25:04,Debit,Mesa,D000217,M094,141,1
1754,TX001755,AC00111,270.54,2023-04-03 18:22:02,Credit,Sacramento,D000479,M077,139,1
1755,TX001756,AC00405,247.93,2023-08-14 18:08:27,Debit,Indianapolis,D000082,M100,79,1
1756,TX001757,AC00128,34.67,2023-04-25 16:34:55,Debit,Chicago,D000321,M077,71,1
1757,TX001758,AC00050,326.03,2023-05-09 16:54:49,Credit,New York,D000145,M038,137,1
1758,TX001759,AC00141,148.26,2023-05-08 17:33:08,Debit,Omaha,D000389,M021,57,1
1759,TX001760,AC00010,1086.6,2023-05-22 17:40:46,Debit,San Diego,D000428,M016,38,1
1760,TX001761,AC00259,373.99,2023-10-23 16:27:20,Debit,Sacramento,D000617,M097,140,1
1761,TX001762,AC00302,254.34,2023-09-14 17:04:03,Debit,El Paso,D000412,M084,79,1
1762,TX001763,AC00124,819.48,2023-10-05 16:27:27,Debit,Virginia Beach,D000395,M038,26,1
1763,TX001764,AC00464,14.0,2023-09-06 16:24:45,Debit,San Antonio,D000357,M063,173,1
1764,TX001765,AC00473,57.16,2023-06-15 18:45:38,Debit,Columbus,D000110,M022,74,1
1765,TX001766,AC00486,282.26,2023-06-26 16:55:17,Debit,Memphis,D000048,M028,278,1
1766,TX001767,AC00348,46.96,2023-06-30 16:44:37,Debit,Las Vegas,D000286,M070,12,1
1767,TX001768,AC00398,473.2,2023-08-07 16:02:07,Debit,Houston,D000116,M054,173,1
1768,TX001769,AC00267,192.97,2023-03-13 16:10:01,Debit,Sacramento,D000042,M098,140,1
1769,TX001770,AC00076,168.99,2023-05-01 18:38:15,Debit,Baltimore,D000221,M078,203,1
1770,TX001771,AC00022,1.82,2023-04-13 17:35:38,Debit,San Francisco,D000652,M009,60,1
1771,TX001772,AC00181,40.9,2023-06-01 18:27:12,Debit,Charlotte,D000536,M024,37,1
1772,TX001773,AC00071,78.91,2023-03-01 17:07:06,Debit,Sacramento,D000619,M063,157,1
1773,TX001774,AC00369,169.97,2023-12-07 17:33:16,Credit,San Diego,D000183,M060,12,1
1774,TX001775,AC00358,17.79,2023-02-22 17:01:35,Debit,Jacksonville,D000409,M091,162,5
1775,TX001776,AC00021,486.61,2023-11-28 16:17:29,Credit,Sacramento,D000334,M047,130,1
1776,TX001777,AC00156,148.13,2023-03-17 16:34:52,Debit,Phoenix,D000280,M025,56,1
1777,TX001778,AC00212,164.52,2023-12-25 16:11:46,Debit,Dallas,D000677,M099,162,1
1778,TX001779,AC00327,720.89,2023-12-18 17:10:48,Debit,Indianapolis,D000496,M008,120,1
1779,TX001780,AC00349,268.7,2023-10-03 16:16:01,Debit,Milwaukee,D000243,M013,63,1
1780,TX001781,AC00183,637.34,2023-09-01 16:19:43,Debit,Indianapolis,D000304,M018,278,1
1781,TX001782,AC00478,216.76,2023-11-09 17:26:27,Credit,Omaha,D000097,M033,138,1
1782,TX001783,AC00398,418.02,2023-06-06 17:56:44,Debit,Los Angeles,D000170,M017,110,1
1783,TX001784,AC00380,292.03,2023-09-04 16:20:20,Credit,Memphis,D000659,M050,154,1
1784,TX001785,AC00030,251.4,2023-07-05 16:52:09,Debit,Tucson,D000502,M023,178,1
1785,TX001786,AC00341,184.56,2023-11-30 16:07:36,Debit,Virginia Beach,D000434,M058,93,1
1786,TX001787,AC00162,33.76,2023-01-16 17:39:25,Debit,Seattle,D000311,M024,227,1
1787,TX001788,AC00319,253.46,2023-05-22 16:27:35,Debit,Memphis,D000057,M046,60,1
1788,TX001789,AC00338,1612.37,2023-07-24 17:46:13,Debit,Los Angeles,D000025,M078,173,1
1789,TX001790,AC00374,138.68,2023-06-14 16:06:24,Credit,Colorado Springs,D000261,M002,44,1
1790,TX001791,AC00451,42.56,2023-07-31 16:25:38,Debit,Fresno,D000682,M001,146,1
1791,TX001792,AC00005,680.76,2023-02-27 16:38:41,Debit,Kansas City,D000035,M011,165,1
1792,TX001793,AC00263,53.83,2023-05-31 17:21:07,Debit,Baltimore,D000471,M062,131,1
1793,TX001794,AC00432,11.09,2023-10-31 16:54:40,Debit,Charlotte,D000137,M094,95,1
1794,TX001795,AC00274,37.81,2023-07-24 16:44:34,Debit,Colorado Springs,D000070,M074,195,1
1795,TX001796,AC00103,449.18,2023-12-25 17:01:44,Debit,Denver,D000578,M006,50,1
1796,TX001797,AC00146,1135.8,2023-09-06 16:03:15,Debit,San Diego,D000485,M004,250,1
1797,TX001798,AC00359,297.6,2023-10-03 16:48:49,Debit,Milwaukee,D000255,M099,162,1
1798,TX001799,AC00164,683.75,2023-02-20 18:56:31,Debit,Las Vegas,D000312,M073,106,1
1799,TX001800,AC00079,21.4,2023-02-13 16:14:00,Credit,Kansas City,D000168,M009,129,1
1800,TX001801,AC00209,315.94,2023-09-29 18:23:17,Debit,Omaha,D000099,M092,93,1
1801,TX001802,AC00018,331.32,2023-06-05 17:24:29,Debit,Sacramento,D000334,M078,137,5
1802,TX001803,AC00401,223.76,2023-08-11 16:02:33,Credit,Boston,D000441,M013,110,1
1803,TX001804,AC00179,216.03,2023-10-27 18:28:05,Debit,Boston,D000160,M042,300,1
1804,TX001805,AC00274,17.42,2023-11-08 17:24:54,Debit,Dallas,D000516,M006,150,1
1805,TX001806,AC00354,491.91,2023-01-09 17:15:18,Debit,Milwaukee,D000314,M036,155,1
1806,TX001807,AC00025,350.11,2023-03-13 17:10:34,Credit,Raleigh,D000510,M050,178,1
1807,TX001808,AC00493,218.07,2023-11-06 18:42:53,Debit,Austin,D000002,M067,243,1
1808,TX001809,AC00339,291.09,2023-11-20 18:53:47,Debit,El Paso,D000588,M019,73,1
1809,TX001810,AC00454,422.14,2023-11-17 17:31:06,Credit,Albuquerque,D000579,M027,109,1
1810,TX001811,AC00152,613.21,2023-03-15 17:45:31,Debit,Tucson,D000614,M098,157,1
1811,TX001812,AC00314,73.83,2023-01-05 18:29:09,Debit,Las Vegas,D000546,M097,69,1
1812,TX001813,AC00054,67.33,2023-04-13 18:15:52,Debit,Detroit,D000538,M073,36,1
1813,TX001814,AC00036,26.92,2023-05-18 18:15:02,Debit,Indianapolis,D000687,M053,43,1
1814,TX001815,AC00397,18.3,2023-02-13 16:21:46,Debit,Mesa,D000315,M011,155,1
1815,TX001816,AC00355,317.94,2023-01-25 17:46:40,Debit,Los Angeles,D000335,M091,124,1
1816,TX001817,AC00188,179.38,2023-03-13 17:16:57,Debit,Mesa,D000218,M028,173,1
1817,TX001818,AC00222,918.95,2023-05-01 16:43:40,Debit,Seattle,D000563,M026,139,1
1818,TX001819,AC00094,13.92,2023-05-29 17:30:14,Debit,Los Angeles,D000553,M024,209,1
1819,TX001820,AC00004,365.43,2023-11-23 16:51:06,Debit,Portland,D000146,M014,176,1
1820,TX001821,AC00021,263.59,2023-01-23 16:03:04,Debit,Dallas,D000333,M052,16,1
1821,TX001822,AC00102,54.8,2023-06-01 16:15:49,Debit,Albuquerque,D000168,M093,140,1
